1,0.2087826063482516
2,0.11309319207100686
3,0.004788769572111233
4,0.025864594238987168
5,0.09675707624456545
6,0.07823281155420472
7,0.07584993263499361
8,0.07017593195981699
9,0.05485107881874354
10,0.04956655228339222
11,0.13637180496761778
12,0.06961260045806546
13,0.1135402788926672
14,0.07579341743039184
15,0.09058714685688035
16,0.18340604814879966
17,0.0887656249466571
18,0.050255748932291566
19,0.04119071715461214
20,0.02890166203824293
21,0.07503979773651571
22,0.036557711206656934
23,0.08964152797279383
24,0.11490389719683834
25,0.06344486871629891
26,0.09865715388961709
27,0.1344307043268828
28,0.06969926657199531
29,0.08132812174173662
30,0.01002088048821687
31,0.0025858502661025144
32,0.0026696752568266453
33,0.06377793822574168
34,0.016576903388199445
35,0.12503777779038994
36,0.4472679923852371
37,0.1434054668323864
38,0.0736880223740529
39,0.06921521154062797
40,0.09995288988859562
41,0.366248812426671
42,0.13662562293838773
43,0.0795977658535245
44,0.07012895189163423
45,0.09985747033968902
46,0.07656884933603804
47,0.0401798273815328
48,0.019444455560874027
49,0.08887523434542764
50,0.40373837626124215
51,0.15874080820896017
52,0.2545961316524512
53,0.09234703703897028
54,0.04772845682674637
55,0.08964597099012547
56,0.27965719470786005
57,0.07375820153463376
58,0.048362053673211176
59,0.02151855960937977
60,0.01923135111276543
61,0.16712623460414985
62,0.6131491010560225
63,0.06819123045710786
64,0.03878176457518989
65,0.0865173718468092
66,0.05497968974032731
67,0.1140709196639505
68,0.024046622877170132
69,0.14077564289814234
70,0.3293163057645993
71,0.020007246343855704
72,0.41810792837524086
73,0.06849076256219964
74,0.0312949184988867
75,0.0503293236744883
76,0.1097674944229799
77,0.0880889137528117
78,0.07061901150993853
79,0.061970472996177535
80,0.09590203718541
81,0.2929629826384503
82,0.13380180011621262
83,0.016637311833496905
84,0.092027993579436
85,0.11213271361284487
86,0.017755474215590962
87,0.05986904148326746
88,0.08331942841241881
89,0.06476806581641086
90,0.13583376188022717
91,0.023920629622883494
92,0.1773095451388071
93,0.08570135749033866
94,0.016159650321912758
95,0.031907207914774895
96,0.05296679747022968
97,0.10475540631249271
98,0.07868213184453517
99,0.03432036547376438
100,0.06817758331096155
101,0.06596161024598628
102,0.12607305317289413
103,0.031710025399060746
104,0.02360634416999677
105,0.046466612775177045
106,0.017898538256297145
107,0.12082111675605407
108,0.1312859568080843
109,0.1778524431520045
110,0.06164452904396713
111,0.045299644127809
112,0.031512407423186985
113,0.10274935157492454
114,0.18836421712168194
115,0.20600013048954577
116,0.20220290534806004
117,0.10653289690869758
118,0.09738220038557444
119,0.06817730375502784
120,0.021814715684689564
121,0.03531226851671612
122,0.03467371684871118
123,0.12163335916783202
124,0.024961162510666466
125,0.06588717795584799
126,0.06003320131978112
127,0.047886800122405045
128,0.07404400488095271
129,0.048117347403601136
130,0.06709823049448431
131,0.026149129998938002
132,0.5447608843433125
133,0.13765311145062364
134,0.18239150272077523
135,0.1365327383619459
136,0.1128612311052048
137,0.09688772942542383
138,0.06927753924144174
139,0.06845327380877304
140,0.3789913427712939
141,0.18616823964377555
142,0.1143418437225483
143,0.18199553192647552
144,0.04780372421906323
145,0.07832287531380146
146,0.11557416595832994
147,0.02511818002355801
148,0.08018518975565295
149,0.20097892882621374
150,0.12623310023817583
151,0.1350340212665679
152,0.05125042933550539
153,0.060691452062522216
154,0.09736352103477476
155,0.04107969847355981
156,0.08378742973568822
157,0.08261593008695894
158,0.022601397473534783
159,0.56695976858964
160,0.10730697876561197
161,0.02369650553181551
162,0.12412343055523774
163,0.08914301673260187
164,0.2121391811118057
165,0.08322761837255939
166,0.04514207864555734
167,0.10532361348581326
168,0.08789269314045192
169,0.09949401717253677
170,0.17604983208561728
171,0.031771876977671566
172,0.1360999422501429
173,0.019594294420325755
174,0.01924934851645705
175,0.07109771206923464
176,0.19195552149989814
177,0.47296353765294896
178,0.11379420940056612
179,0.06446501734948203
180,0.6589890812043702
181,0.07688668580090124
182,0.10111503019851742
183,0.08107835053601882
184,0.052112400778898865
185,0.07652713785159784
186,0.026164969480819235
187,0.10235368919330926
188,0.08977051767650183
189,0.03472027242665684
190,0.2374048402944566
191,0.3932611363675321
192,0.09075347653021536
193,0.15305513642652027
194,0.06547858802131787
195,0.05051730387895983
196,0.05633114847569726
197,0.1406095361450156
198,0.0414697206217959
199,0.17250734094409242
200,0.07821203583705753
201,0.018486322774091776
202,0.07430389519200607
203,0.04106723812037637
