1,0.21096342538776774
2,0.11084137642785596
3,0.005438687565970865
4,0.026677493355100085
5,0.09522893049912616
6,0.08118434243562403
7,0.08101419868856073
8,0.06439331045354302
9,0.06434917144376429
10,0.0436904842437458
11,0.13697194699839102
12,0.07620807707465693
13,0.12549279173799946
14,0.0872960278070873
15,0.08118434243562403
16,0.1980294497690094
17,0.0981690779118771
18,0.05116673861252987
19,0.03961006310636908
20,0.029278482955891295
21,0.08118434243562403
22,0.03212469282035007
23,0.07212222986385292
24,0.12336666443799185
25,0.0655364430348694
26,0.10333950239985147
27,0.14087920540852503
28,0.08756290037773758
29,0.07051722480612198
30,0.010731346352077543
31,0.002729187143142932
32,0.002966066808762803
33,0.08058445391133111
34,0.015652037968533723
35,0.11723491314912095
36,0.38424251079749877
37,0.1397745471035557
38,0.07577266385301784
39,0.07144360711808254
40,0.08929912465931483
41,0.3894317683003613
42,0.14411924643971447
43,0.08008551039843329
44,0.0743252926609708
45,0.09551751671824553
46,0.07702609084581602
47,0.04587465045015363
48,0.020013324094931575
49,0.09519873595196868
50,0.4421736159576682
51,0.1660346093841633
52,0.2373354496721341
53,0.08772468643012346
54,0.04632382843283402
55,0.09407032564622417
56,0.2814050554203816
57,0.07710115950458635
58,0.04380279590753466
59,0.02197924589375629
60,0.018340291209995207
61,0.11978626335569857
62,0.6058131573180494
63,0.06542845756415311
64,0.03523754370603074
65,0.09028017050948314
66,0.0502506845384543
67,0.13135843002342673
68,0.025027825620616263
69,0.14607343495952332
70,0.3022422182514044
71,0.019414436947155285
72,0.33123991299810485
73,0.07144360711808254
74,0.03212469282035007
75,0.04980220859251662
76,0.12557090028157705
77,0.09048064899167105
78,0.08935293512572523
79,0.06310718595454591
80,0.09819204839220305
81,0.2741229194459518
82,0.12557090028157705
83,0.018399715170758307
84,0.08706169859024433
85,0.11536024742960602
86,0.018347769446308785
87,0.06167499435615793
88,0.07974918601511888
89,0.06759583192274794
90,0.13020570078585175
91,0.025027825620616263
92,0.1621660915327912
93,0.09167508076753961
94,0.017680988839871983
95,0.03523754370603074
96,0.05839373988310916
97,0.09100535183445589
98,0.08118434243562403
99,0.033147562559954345
100,0.06985222201621856
101,0.06717683624590354
102,0.12336666443799185
103,0.03212469282035007
104,0.02571593032303446
105,0.04786862123612884
106,0.018899376314897427
107,0.12557090028157705
108,0.1397745471035557
109,0.1612097825158759
110,0.059740842379073365
111,0.04633362964798748
112,0.03300131140277084
